image;probability;guess_class;real_class;other_predictions
../dataset/ALine/n01440764/ILSVRC2012_val_00000293.JPEG;0.9169144034385681;n02536864 coho;n01440764;[{'probability': 0.9169144, 'class': 'n02536864 coho'}, {'probability': 0.053196166, 'class': 'n02640242 sturgeon'}, {'probability': 0.010834433, 'class': 'n01440764 tench'}, {'probability': 0.0074046585, 'class': 'n02526121 eel'}, {'probability': 0.0031055887, 'class': 'n02077923 sea_lion'}]
../dataset/ALine/n01443537/ILSVRC2012_val_00000236.JPEG;0.46200504899024963;n01950731 sea_slug;n01443537;[{'probability': 0.46200505, 'class': 'n01950731 sea_slug'}, {'probability': 0.114112854, 'class': 'n01632777 axolotl'}, {'probability': 0.040982682, 'class': 'n02009912 American_egret'}, {'probability': 0.026805554, 'class': 'n01914609 sea_anemone'}, {'probability': 0.02673518, 'class': 'n02328150 Angora'}]
../dataset/ALine/n01443537/ILSVRC2012_val_00000262.JPEG;0.9895099401473999;n01443537 goldfish;n01443537;[{'probability': 0.98950994, 'class': 'n01443537 goldfish'}, {'probability': 0.00121816, 'class': 'n01498041 stingray'}, {'probability': 0.0010655982, 'class': 'n10565667 scuba_diver'}, {'probability': 0.0007012996, 'class': 'n04404412 television'}, {'probability': 0.0005921952, 'class': 'n02640242 sturgeon'}]
../dataset/ALine/n01443537/ILSVRC2012_val_00000307.JPEG;0.998426079750061;n01443537 goldfish;n01443537;[{'probability': 0.9984261, 'class': 'n01443537 goldfish'}, {'probability': 0.0014556405, 'class': 'n01440764 tench'}, {'probability': 5.1555726e-05, 'class': 'n02606052 rock_beauty'}, {'probability': 1.6460546e-05, 'class': 'n02607072 anemone_fish'}, {'probability': 1.2218938e-05, 'class': 'n02655020 puffer'}]
../dataset/ALine/n01443537/ILSVRC2012_val_00000994.JPEG;0.9956265687942505;n01443537 goldfish;n01443537;[{'probability': 0.99562657, 'class': 'n01443537 goldfish'}, {'probability': 0.0029360019, 'class': 'n01440764 tench'}, {'probability': 0.0004630568, 'class': 'n02606052 rock_beauty'}, {'probability': 0.00034531977, 'class': 'n02607072 anemone_fish'}, {'probability': 0.00013326385, 'class': 'n02655020 puffer'}]
../dataset/ALine/n01496331/ILSVRC2012_val_00000921.JPEG;0.804314374923706;n01496331 electric_ray;n01496331;[{'probability': 0.8043144, 'class': 'n01496331 electric_ray'}, {'probability': 0.06434456, 'class': 'n01910747 jellyfish'}, {'probability': 0.028605657, 'class': 'n01917289 brain_coral'}, {'probability': 0.0198476, 'class': 'n01914609 sea_anemone'}, {'probability': 0.016892135, 'class': 'n02321529 sea_cucumber'}]
../dataset/ALine/n01514668/ILSVRC2012_val_00000329.JPEG;0.7188062071800232;n01514668 cock;n01514668;[{'probability': 0.7188062, 'class': 'n01514668 cock'}, {'probability': 0.13032846, 'class': 'n01514859 hen'}, {'probability': 0.021541648, 'class': 'n07802026 hay'}, {'probability': 0.011678134, 'class': 'n02412080 ram'}, {'probability': 0.010615894, 'class': 'n01798484 prairie_chicken'}]
../dataset/ALine/n01514668/ILSVRC2012_val_00000911.JPEG;0.7938560843467712;n01514859 hen;n01514668;[{'probability': 0.7938561, 'class': 'n01514859 hen'}, {'probability': 0.20577268, 'class': 'n01514668 cock'}, {'probability': 0.00010367024, 'class': 'n01807496 partridge'}, {'probability': 7.064062e-05, 'class': 'n01806567 quail'}, {'probability': 5.59956e-05, 'class': 'n01797886 ruffed_grouse'}]
../dataset/ALine/n01530575/ILSVRC2012_val_00000651.JPEG;0.7087663412094116;n01530575 brambling;n01530575;[{'probability': 0.70876634, 'class': 'n01530575 brambling'}, {'probability': 0.16602406, 'class': 'n01531178 goldfinch'}, {'probability': 0.042396598, 'class': 'n02025239 ruddy_turnstone'}, {'probability': 0.016625626, 'class': 'n01534433 junco'}, {'probability': 0.010445325, 'class': 'n01601694 water_ouzel'}]
../dataset/ALine/n01530575/ILSVRC2012_val_00000747.JPEG;0.9971020817756653;n01530575 brambling;n01530575;[{'probability': 0.9971021, 'class': 'n01530575 brambling'}, {'probability': 0.00226413, 'class': 'n01558993 robin'}, {'probability': 0.00037469305, 'class': 'n01534433 junco'}, {'probability': 0.000148993, 'class': 'n01531178 goldfinch'}, {'probability': 5.9041526e-05, 'class': 'n01532829 house_finch'}]
../dataset/ALine/n01531178/ILSVRC2012_val_00000570.JPEG;0.985292375087738;n01531178 goldfinch;n01531178;[{'probability': 0.9852924, 'class': 'n01531178 goldfinch'}, {'probability': 0.005899884, 'class': 'n01818515 macaw'}, {'probability': 0.0027748884, 'class': "n12057211 yellow_lady's_slipper"}, {'probability': 0.00095812936, 'class': 'n01829413 hornbill'}, {'probability': 0.0008002585, 'class': 'n01843383 toucan'}]
../dataset/ALine/n01532829/ILSVRC2012_val_00000873.JPEG;0.45133480429649353;n01532829 house_finch;n01532829;[{'probability': 0.4513348, 'class': 'n01532829 house_finch'}, {'probability': 0.4064216, 'class': 'n02843684 birdhouse'}, {'probability': 0.08277218, 'class': 'n01537544 indigo_bunting'}, {'probability': 0.015436628, 'class': 'n01833805 hummingbird'}, {'probability': 0.004996855, 'class': 'n01558993 robin'}]
../dataset/ALine/n01534433/ILSVRC2012_val_00000247.JPEG;0.9996944665908813;n01534433 junco;n01534433;[{'probability': 0.99969447, 'class': 'n01534433 junco'}, {'probability': 0.00010942125, 'class': 'n01537544 indigo_bunting'}, {'probability': 9.617368e-05, 'class': 'n01530575 brambling'}, {'probability': 2.3539937e-05, 'class': 'n01601694 water_ouzel'}, {'probability': 2.0329458e-05, 'class': 'n01532829 house_finch'}]
../dataset/ALine/n01534433/ILSVRC2012_val_00000713.JPEG;0.9997878670692444;n01534433 junco;n01534433;[{'probability': 0.99978787, 'class': 'n01534433 junco'}, {'probability': 7.209179e-05, 'class': 'n01530575 brambling'}, {'probability': 3.6325433e-05, 'class': 'n01601694 water_ouzel'}, {'probability': 2.1367538e-05, 'class': 'n01532829 house_finch'}, {'probability': 8.627035e-06, 'class': 'n02018207 American_coot'}]
